object1,object2,time
"[ 1.67520960e+09  4.34270424e+04  6.90717400e+06  1.00000000e+00
 -2.90948069e+05 -8.49539007e+05 -6.84855352e+06]","[ 1.67520960e+09  4.33922231e+04  6.90739200e+06  1.00000000e+00
 -2.90446521e+05 -8.49389039e+05 -6.84881328e+06]",1851083600
