object1,object2,time
"[ 1.67520960e+09  4.23616666e+04  7.02727600e+06  1.00000000e+00
  1.75324764e+06 -8.78812539e+05  6.74806781e+06]","[ 1.67520960e+09  4.23163159e+04  7.02747600e+06  0.00000000e+00
  1.75347264e+06 -8.78927782e+05  6.74820262e+06]",1804080000
"[ 1.67520960e+09  4.23833562e+04  7.02475600e+06  1.00000000e+00
  1.80342117e+06 -7.04500887e+05  6.75266965e+06]","[ 1.67520960e+09  4.24291720e+04  7.02495900e+06  1.00000000e+00
  1.80395261e+06 -7.04187714e+05  6.75277155e+06]",1989937200
