Epoch = 1, ER Nodes = 1000, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.30, removal rate = 0
Epoch = 2, ER Nodes = 1002, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.30, removal rate = 0
Epoch = 3, ER Nodes = 1004, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.30, removal rate = 0
Epoch = 4, ER Nodes = 1007, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.30, removal rate = 0
Epoch = 5, ER Nodes = 1012, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.30, removal rate = 0
Epoch = 6, ER Nodes = 1012, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.30, removal rate = 0
Epoch = 7, ER Nodes = 1017, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.30, removal rate = 0
Epoch = 8, ER Nodes = 1021, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.31, removal rate = 0
Epoch = 9, ER Nodes = 1024, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.31, removal rate = 0
Epoch = 10, ER Nodes = 1026, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.31, removal rate = 0
Epoch = 11, ER Nodes = 1031, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.31, removal rate = 0
Epoch = 12, ER Nodes = 1036, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.31, removal rate = 0
Epoch = 13, ER Nodes = 1041, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.31, removal rate = 0
Epoch = 14, ER Nodes = 1045, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.31, removal rate = 0
Epoch = 15, ER Nodes = 1047, removal debris = 0, Initial probability = 0.0003, GC Size = 8, Avg Degree = 0.31, removal rate = 0
Epoch = 16, ER Nodes = 1054, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.31, removal rate = 0
Epoch = 17, ER Nodes = 1055, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.31, removal rate = 0
Epoch = 18, ER Nodes = 1059, removal debris = 0, Initial probability = 0.0003, GC Size = 8, Avg Degree = 0.32, removal rate = 0
Epoch = 19, ER Nodes = 1064, removal debris = 0, Initial probability = 0.0003, GC Size = 10, Avg Degree = 0.32, removal rate = 0
Epoch = 20, ER Nodes = 1068, removal debris = 0, Initial probability = 0.0003, GC Size = 8, Avg Degree = 0.32, removal rate = 0
Epoch = 21, ER Nodes = 1073, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.32, removal rate = 0
Epoch = 22, ER Nodes = 1075, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.32, removal rate = 0
Epoch = 23, ER Nodes = 1085, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.32, removal rate = 0
Epoch = 24, ER Nodes = 1089, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.33, removal rate = 0
Epoch = 25, ER Nodes = 1092, removal debris = 0, Initial probability = 0.0003, GC Size = 8, Avg Degree = 0.33, removal rate = 0
Epoch = 26, ER Nodes = 1098, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.33, removal rate = 0
Epoch = 27, ER Nodes = 1099, removal debris = 0, Initial probability = 0.0003, GC Size = 4, Avg Degree = 0.33, removal rate = 0
Epoch = 28, ER Nodes = 1106, removal debris = 0, Initial probability = 0.0003, GC Size = 13, Avg Degree = 0.33, removal rate = 0
Epoch = 29, ER Nodes = 1111, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.33, removal rate = 0
Epoch = 30, ER Nodes = 1117, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.33, removal rate = 0
Epoch = 31, ER Nodes = 1119, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.33, removal rate = 0
Epoch = 32, ER Nodes = 1127, removal debris = 0, Initial probability = 0.0003, GC Size = 10, Avg Degree = 0.34, removal rate = 0
Epoch = 33, ER Nodes = 1129, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.34, removal rate = 0
Epoch = 34, ER Nodes = 1132, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.34, removal rate = 0
Epoch = 35, ER Nodes = 1134, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.34, removal rate = 0
Epoch = 36, ER Nodes = 1136, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.34, removal rate = 0
Epoch = 37, ER Nodes = 1141, removal debris = 0, Initial probability = 0.0003, GC Size = 13, Avg Degree = 0.34, removal rate = 0
Epoch = 38, ER Nodes = 1145, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.34, removal rate = 0
Epoch = 39, ER Nodes = 1147, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.34, removal rate = 0
Epoch = 40, ER Nodes = 1148, removal debris = 0, Initial probability = 0.0003, GC Size = 8, Avg Degree = 0.34, removal rate = 0
Epoch = 41, ER Nodes = 1151, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.34, removal rate = 0
Epoch = 42, ER Nodes = 1153, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.35, removal rate = 0
Epoch = 43, ER Nodes = 1154, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.34, removal rate = 0
Epoch = 44, ER Nodes = 1156, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.35, removal rate = 0
Epoch = 45, ER Nodes = 1163, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.35, removal rate = 0
Epoch = 46, ER Nodes = 1170, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.35, removal rate = 0
Epoch = 47, ER Nodes = 1175, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.35, removal rate = 0
Epoch = 48, ER Nodes = 1179, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.35, removal rate = 0
Epoch = 49, ER Nodes = 1182, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.35, removal rate = 0
Epoch = 50, ER Nodes = 1182, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.35, removal rate = 0
Epoch = 51, ER Nodes = 1185, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.35, removal rate = 0
Epoch = 52, ER Nodes = 1192, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.36, removal rate = 0
Epoch = 53, ER Nodes = 1197, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.36, removal rate = 0
Epoch = 54, ER Nodes = 1198, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.36, removal rate = 0
Epoch = 55, ER Nodes = 1203, removal debris = 0, Initial probability = 0.0003, GC Size = 8, Avg Degree = 0.36, removal rate = 0
Epoch = 56, ER Nodes = 1206, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.36, removal rate = 0
Epoch = 57, ER Nodes = 1211, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.36, removal rate = 0
Epoch = 58, ER Nodes = 1215, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.36, removal rate = 0
Epoch = 59, ER Nodes = 1219, removal debris = 0, Initial probability = 0.0003, GC Size = 11, Avg Degree = 0.36, removal rate = 0
Epoch = 60, ER Nodes = 1226, removal debris = 0, Initial probability = 0.0003, GC Size = 11, Avg Degree = 0.37, removal rate = 0
Epoch = 61, ER Nodes = 1236, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.37, removal rate = 0
Epoch = 62, ER Nodes = 1239, removal debris = 0, Initial probability = 0.0003, GC Size = 11, Avg Degree = 0.37, removal rate = 0
Epoch = 63, ER Nodes = 1242, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.37, removal rate = 0
Epoch = 64, ER Nodes = 1247, removal debris = 0, Initial probability = 0.0003, GC Size = 5, Avg Degree = 0.37, removal rate = 0
Epoch = 65, ER Nodes = 1250, removal debris = 0, Initial probability = 0.0003, GC Size = 10, Avg Degree = 0.37, removal rate = 0
Epoch = 66, ER Nodes = 1258, removal debris = 0, Initial probability = 0.0003, GC Size = 8, Avg Degree = 0.38, removal rate = 0
Epoch = 67, ER Nodes = 1264, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.38, removal rate = 0
Epoch = 68, ER Nodes = 1275, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.38, removal rate = 0
Epoch = 69, ER Nodes = 1279, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.38, removal rate = 0
Epoch = 70, ER Nodes = 1280, removal debris = 0, Initial probability = 0.0003, GC Size = 6, Avg Degree = 0.38, removal rate = 0
Epoch = 71, ER Nodes = 1286, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.38, removal rate = 0
Epoch = 72, ER Nodes = 1295, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.39, removal rate = 0
Epoch = 73, ER Nodes = 1305, removal debris = 0, Initial probability = 0.0003, GC Size = 12, Avg Degree = 0.39, removal rate = 0
Epoch = 74, ER Nodes = 1313, removal debris = 0, Initial probability = 0.0003, GC Size = 7, Avg Degree = 0.39, removal rate = 0
Epoch = 75, ER Nodes = 1320, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.40, removal rate = 0
Epoch = 76, ER Nodes = 1334, removal debris = 0, Initial probability = 0.0003, GC Size = 8, Avg Degree = 0.40, removal rate = 0
Epoch = 77, ER Nodes = 1338, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.40, removal rate = 0
Epoch = 78, ER Nodes = 1344, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.40, removal rate = 0
Epoch = 79, ER Nodes = 1348, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.40, removal rate = 0
Epoch = 80, ER Nodes = 1354, removal debris = 0, Initial probability = 0.0003, GC Size = 10, Avg Degree = 0.40, removal rate = 0
Epoch = 81, ER Nodes = 1362, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.41, removal rate = 0
Epoch = 82, ER Nodes = 1366, removal debris = 0, Initial probability = 0.0003, GC Size = 11, Avg Degree = 0.41, removal rate = 0
Epoch = 83, ER Nodes = 1370, removal debris = 0, Initial probability = 0.0003, GC Size = 13, Avg Degree = 0.41, removal rate = 0
Epoch = 84, ER Nodes = 1375, removal debris = 0, Initial probability = 0.0003, GC Size = 8, Avg Degree = 0.41, removal rate = 0
Epoch = 85, ER Nodes = 1380, removal debris = 0, Initial probability = 0.0003, GC Size = 13, Avg Degree = 0.41, removal rate = 0
Epoch = 86, ER Nodes = 1384, removal debris = 0, Initial probability = 0.0003, GC Size = 9, Avg Degree = 0.41, removal rate = 0
Epoch = 87, ER Nodes = 1396, removal debris = 0, Initial probability = 0.0003, GC Size = 10, Avg Degree = 0.42, removal rate = 0
